timestamp,mape,rmse,psi,ks_drifted,overall_drift
2010-09-01,41.09996622139955,0.4444875142280301,0.5258278826709275,3,True
2010-09-08,61.88407213796151,0.4871163808345257,0.44909122009662505,3,True
2010-09-15,71.57445696763718,0.5006748283241943,0.15203410034734227,2,True
2010-09-22,42.36878577164232,0.4308100060071049,0.5973307074269069,3,True
2010-09-29,49.067253786504715,0.5883966967649873,4.482356956688648,3,True
2010-10-06,42.97039366160553,0.5476327776131451,4.449527220348757,3,True
2010-10-13,48.82036050726401,0.6552765173955087,4.352724759821642,3,True
2010-10-20,51.60663358980069,0.5548626718914145,4.252593053121624,3,True
2010-10-27,64.45493311861141,0.5818528312030994,4.378677301991316,3,True
2010-11-03,39.899092576702714,0.5377969704049245,4.261730908579431,3,True
2010-11-10,51.38168006876471,0.6431131426654165,2.154136595866313,3,True
2010-11-17,50.68377496394858,0.5692604160845314,2.119843818458238,3,True
2010-11-24,35.736085411206496,0.35712353551860326,2.2344845742953776,2,True
